ЛС,action,expected_return,debt_current_x,cluster,debt_current_y,months_debt
77987,autodial,0.0,577.32,1,577.32,4
77957,autodial,0.0,566.0,1,566.0,2
77926,autodial,0.0,1121.03,6,1121.03,3
77913,autodial,0.0,894.28,1,894.28,4
77906,autodial,0.0,792.4,1,792.4,3
77876,autodial,0.0,566.0,1,566.0,4
77865,autodial,0.0,509.4,1,509.4,4
77831,autodial,0.0,595.48,1,595.48,6
77820,autodial,0.0,852.95,1,852.95,4
78054,autodial,0.0,645.24,6,645.24,2
78770,autodial,0.0,1384.45,6,1384.45,4
78756,autodial,0.0,1386.33,1,1386.33,6
78676,autodial,0.0,662.22,1,662.22,4
78670,autodial,0.0,645.24,1,645.24,3
78634,autodial,0.0,1143.32,1,1143.32,6
78606,autodial,0.0,826.36,6,826.36,2
78590,autodial,0.0,973.52,1,973.52,3
78563,autodial,0.0,911.26,1,911.26,5
78543,autodial,0.0,657.14,6,657.14,4
78215,autodial,0.0,1030.12,1,1030.12,5
78458,autodial,0.0,996.16,6,996.16,3
78454,autodial,0.0,1132.0,1,1132.0,6
78422,autodial,0.0,899.94,1,899.94,3
78418,autodial,0.0,741.46,1,741.46,4
78397,autodial,0.0,1126.34,1,1126.34,5
78391,autodial,0.0,911.17,1,911.17,2
78375,autodial,0.0,509.4,1,509.4,6
78312,autodial,0.0,863.0,6,863.0,2
78277,autodial,0.0,662.22,6,662.22,3
78519,autodial,0.0,1364.33,6,1364.33,3
81460,autodial,0.0,1132.0,1,1132.0,3
81439,autodial,0.0,696.07,1,696.07,2
81438,autodial,0.0,1018.8,1,1018.8,2
81403,autodial,0.0,576.07,1,576.07,4
81391,autodial,0.0,559.31,1,559.31,6
81351,autodial,0.0,1243.74,6,1243.74,3
81318,autodial,0.0,608.42,1,608.42,4
81298,autodial,0.0,871.64,1,871.64,3
79910,autodial,0.0,599.96,1,599.96,2
81203,autodial,0.0,811.26,6,811.26,2
81164,autodial,0.0,1318.22,6,1318.22,3
81153,autodial,0.0,826.89,1,826.89,5
81146,autodial,0.0,566.0,1,566.0,3
81143,autodial,0.0,808.63,6,808.63,2
81126,autodial,0.0,849.0,6,849.0,6
81120,autodial,0.0,1086.88,1,1086.88,6
81071,autodial,0.0,735.8,1,735.8,6
81069,autodial,0.0,769.76,1,769.76,6
81211,autodial,0.0,882.96,1,882.96,6
81937,autodial,0.0,684.86,1,684.86,5
81932,autodial,0.0,1132.0,1,1132.0,4
81909,autodial,0.0,525.11,1,525.11,5
81901,autodial,0.0,622.6,1,622.6,5
81877,autodial,0.0,694.37,1,694.37,2
81862,autodial,0.0,1211.24,1,1211.24,2
81802,autodial,0.0,718.82,1,718.82,5
81759,autodial,0.0,1205.58,1,1205.58,5
81751,autodial,0.0,511.16,6,511.16,2
81531,autodial,0.0,848.73,1,848.73,2
81746,autodial,0.0,566.0,1,566.0,5
81742,autodial,0.0,701.83,6,701.83,5
81696,autodial,0.0,905.68,6,905.68,3
81630,autodial,0.0,860.32,1,860.32,3
81619,autodial,0.0,554.68,1,554.68,2
81607,autodial,0.0,792.4,1,792.4,6
81594,autodial,0.0,543.36,1,543.36,3
81571,autodial,0.0,684.86,6,684.86,4
81568,autodial,0.0,666.45,6,666.45,4
81750,autodial,0.0,973.52,1,973.52,3
80495,autodial,0.0,1007.48,1,1007.48,5
80436,autodial,0.0,599.96,1,599.96,6
80419,autodial,0.0,1341.42,1,1341.42,4
80407,autodial,0.0,509.4,1,509.4,3
80387,autodial,0.0,1024.46,1,1024.46,4
80351,autodial,0.0,560.46,1,560.46,6
80302,autodial,0.0,1126.34,1,1126.34,6
80266,autodial,0.0,526.38,6,526.38,2
81063,autodial,0.0,566.0,1,566.0,5
80244,autodial,0.0,1013.14,1,1013.14,6
80233,autodial,0.0,1103.06,6,1103.06,5
80225,autodial,0.0,724.48,1,724.48,2
80186,autodial,0.0,662.22,6,662.22,4
80108,autodial,0.0,1034.45,6,1034.45,4
80041,autodial,0.0,1211.24,1,1211.24,4
80012,autodial,0.0,566.0,1,566.0,6
80004,autodial,0.0,771.09,1,771.09,4
79943,autodial,0.0,515.06,1,515.06,3
80246,autodial,0.0,843.34,1,843.34,4
80970,autodial,0.0,696.18,1,696.18,5
80962,autodial,0.0,566.0,1,566.0,6
80925,autodial,0.0,758.44,1,758.44,4
80820,autodial,0.0,843.34,1,843.34,2
80782,autodial,0.0,1406.81,2,1406.81,4
80752,autodial,0.0,1318.34,6,1318.34,2
80726,autodial,0.0,554.35,1,554.35,2
80718,autodial,0.0,996.16,6,996.16,4
80715,autodial,0.0,537.7,1,537.7,2
80501,autodial,0.0,973.52,1,973.52,6
80675,autodial,0.0,1051.12,6,1051.12,4
80647,autodial,0.0,730.78,1,730.78,2
80607,autodial,0.0,713.16,6,713.16,3
80595,autodial,0.0,962.2,1,962.2,5
80558,autodial,0.0,1098.04,1,1098.04,6
80536,autodial,0.0,1132.0,1,1132.0,6
80535,autodial,0.0,591.15,1,591.15,5
80514,autodial,0.0,647.98,1,647.98,3
80507,autodial,0.0,894.28,1,894.28,3
80705,autodial,0.0,911.26,1,911.26,3
60598,autodial,0.0,1239.54,6,1239.54,2
60597,autodial,0.0,781.08,1,781.08,2
60561,autodial,0.0,959.1,6,959.1,2
60537,autodial,0.0,803.72,6,803.72,4
60446,autodial,0.0,988.24,6,988.24,2
60432,autodial,0.0,1395.01,6,1395.01,6
60423,autodial,0.0,605.62,1,605.62,4
60410,autodial,0.0,1018.8,6,1018.8,2
69038,autodial,0.0,741.46,1,741.46,4
60303,autodial,0.0,786.74,1,786.74,4
60199,autodial,0.0,1460.25,6,1460.25,4
60168,autodial,0.0,653.42,1,653.42,4
60165,autodial,0.0,1182.94,1,1182.94,3
60163,autodial,0.0,645.24,1,645.24,2
60161,autodial,0.0,678.32,6,678.32,2
60075,autodial,0.0,611.28,1,611.28,2
60034,autodial,0.0,511.11,6,511.11,2
60033,autodial,0.0,1143.32,1,1143.32,6
60328,autodial,0.0,1126.34,6,1126.34,3
61211,autodial,0.0,1034.23,3,1034.23,3
61156,autodial,0.0,768.62,5,768.62,4
61082,autodial,0.0,616.94,1,616.94,5
61042,autodial,0.0,578.83,1,578.83,2
61023,autodial,0.0,503.74,1,503.74,4
61019,autodial,0.0,1373.94,6,1373.94,3
61007,autodial,0.0,763.09,1,763.09,5
60969,autodial,0.0,560.44,1,560.44,5
60653,autodial,0.0,584.9,3,584.9,6
60950,autodial,0.0,1426.21,6,1426.21,3
60924,autodial,0.0,684.86,1,684.86,3
60875,autodial,0.0,820.7,3,820.7,6
60799,autodial,0.0,503.74,1,503.74,2
60783,autodial,0.0,562.49,1,562.49,5
60753,autodial,0.0,1107.0,5,1107.0,6
60706,autodial,0.0,566.0,6,566.0,3
60682,autodial,0.0,577.14,3,577.14,5
60660,autodial,0.0,764.1,3,764.1,4
60967,autodial,0.0,868.38,6,868.38,2
59118,autodial,0.0,1262.18,1,1262.18,3
59042,autodial,0.0,554.68,1,554.68,3
58853,autodial,0.0,566.0,1,566.0,2
58816,autodial,0.0,780.99,6,780.99,2
58808,autodial,0.0,588.64,1,588.64,4
58790,autodial,0.0,696.18,1,696.18,3
58771,autodial,0.0,823.02,1,823.02,6
58725,autodial,0.0,1136.5,6,1136.5,2
60014,autodial,0.0,645.24,1,645.24,3
58656,autodial,0.0,566.0,1,566.0,6
58553,autodial,0.0,1280.82,1,1280.82,5
58552,autodial,0.0,505.42,1,505.42,3
58529,autodial,0.0,860.32,3,860.32,5
58454,autodial,0.0,707.5,1,707.5,3
58429,autodial,0.0,1264.49,6,1264.49,3
58374,autodial,0.0,984.84,3,984.84,4
58333,autodial,0.0,601.22,5,601.22,3
58316,autodial,0.0,849.0,1,849.0,4
58661,autodial,0.0,585.88,1,585.88,2
60011,autodial,0.0,909.83,1,909.83,2
59986,autodial,0.0,645.24,1,645.24,2
59951,autodial,0.0,916.92,6,916.92,4
59877,autodial,0.0,566.0,1,566.0,2
59740,autodial,0.0,509.4,1,509.4,5
59687,autodial,0.0,781.08,1,781.08,2
59685,autodial,0.0,611.28,6,611.28,4
59684,autodial,0.0,922.58,1,922.58,6
59681,autodial,0.0,1151.74,1,1151.74,2
59140,autodial,0.0,650.9,1,650.9,5
59517,autodial,0.0,746.38,5,746.38,4
59453,autodial,0.0,724.02,1,724.02,5
59408,autodial,0.0,724.63,1,724.63,2
59402,autodial,0.0,605.62,1,605.62,4
59328,autodial,0.0,1115.2,6,1115.2,6
59251,autodial,0.0,616.94,1,616.94,3
59223,autodial,0.0,625.82,6,625.82,4
59222,autodial,0.0,520.72,6,520.72,2
59172,autodial,0.0,809.38,1,809.38,5
59623,autodial,0.0,1398.0,1,1398.0,2
62115,autodial,0.0,566.0,1,566.0,4
62113,autodial,0.0,560.34,1,560.34,4
62101,autodial,0.0,752.78,1,752.78,4
62095,autodial,0.0,1478.4,6,1478.4,4
62083,autodial,0.0,1118.5,6,1118.5,4
62072,autodial,0.0,735.8,1,735.8,4
62070,autodial,0.0,667.88,1,667.88,4
62069,autodial,0.0,566.0,1,566.0,4
61252,autodial,0.0,1098.04,1,1098.04,3
62065,autodial,0.0,566.0,1,566.0,4
62057,autodial,0.0,724.48,1,724.48,4
62055,autodial,0.0,1120.68,1,1120.68,4
62054,autodial,0.0,1052.95,1,1052.95,4
62053,autodial,0.0,584.52,6,584.52,4
62045,autodial,0.0,1379.51,1,1379.51,4
62040,autodial,0.0,548.5,1,548.5,4
62036,autodial,0.0,588.64,1,588.64,4
62032,autodial,0.0,1448.67,6,1448.67,4
62066,autodial,0.0,515.06,1,515.06,2
62193,autodial,0.0,1279.16,1,1279.16,4
62188,autodial,0.0,1143.32,1,1143.32,4
62187,autodial,0.0,758.44,1,758.44,4
62186,autodial,0.0,582.98,1,582.98,4
62183,autodial,0.0,998.48,1,998.48,4
62182,autodial,0.0,615.53,1,615.53,4
62175,autodial,0.0,859.29,1,859.29,4
62171,autodial,0.0,566.0,1,566.0,4
62160,autodial,0.0,758.44,1,758.44,4
62120,autodial,0.0,735.8,1,735.8,4
62154,autodial,0.0,696.18,1,696.18,4
62149,autodial,0.0,566.0,1,566.0,4
62146,autodial,0.0,566.0,1,566.0,2
62143,autodial,0.0,566.0,1,566.0,4
62140,autodial,0.0,845.29,1,845.29,4
62134,autodial,0.0,520.72,1,520.72,4
62131,autodial,0.0,560.34,1,560.34,4
62127,autodial,0.0,979.18,1,979.18,4
62122,autodial,0.0,518.37,1,518.37,4
62158,autodial,0.0,588.64,6,588.64,4
61770,autodial,0.0,1058.42,3,1058.42,4
61759,autodial,0.0,1375.38,3,1375.38,5
61758,autodial,0.0,537.7,3,537.7,2
61678,autodial,0.0,640.46,3,640.46,2
61660,autodial,0.0,1432.05,1,1432.05,5
61607,autodial,0.0,701.84,6,701.84,3
61595,autodial,0.0,933.9,1,933.9,4
61570,autodial,0.0,648.56,3,648.56,5
62030,autodial,0.0,662.22,1,662.22,4
61558,autodial,0.0,758.44,1,758.44,5
61540,autodial,0.0,509.4,6,509.4,6
61477,autodial,0.0,885.88,1,885.88,4
61421,autodial,0.0,1121.62,6,1121.62,3
61413,autodial,0.0,566.0,6,566.0,2
61392,autodial,0.0,1010.7,1,1010.7,3
61373,autodial,0.0,713.16,1,713.16,3
61361,autodial,0.0,566.0,1,566.0,3
61335,autodial,0.0,990.21,6,990.21,5
61564,autodial,0.0,826.36,1,826.36,6
62029,autodial,0.0,566.0,1,566.0,4
62022,autodial,0.0,557.0,1,557.0,4
62016,autodial,0.0,588.21,1,588.21,4
62009,autodial,0.0,735.8,1,735.8,4
62006,autodial,0.0,679.2,1,679.2,4
61988,autodial,0.0,588.64,1,588.64,4
61985,autodial,0.0,1360.8,6,1360.8,3
61980,autodial,0.0,725.8,1,725.8,4
61977,autodial,0.0,647.84,6,647.84,4
61814,autodial,0.0,910.88,3,910.88,6
61970,autodial,0.0,735.8,1,735.8,4
61968,autodial,0.0,849.0,1,849.0,4
61965,autodial,0.0,532.04,1,532.04,4
61963,autodial,0.0,817.33,1,817.33,4
61958,autodial,0.0,848.5,6,848.5,4
61957,autodial,0.0,939.56,6,939.56,4
61944,autodial,0.0,858.95,6,858.95,2
61861,autodial,0.0,671.3,6,671.3,2
61842,autodial,0.0,735.8,1,735.8,4
61975,autodial,0.0,659.02,6,659.02,4
55931,autodial,0.0,582.98,1,582.98,4
55928,autodial,0.0,598.38,1,598.38,4
55925,autodial,0.0,854.66,1,854.66,4
55923,autodial,0.0,922.58,1,922.58,4
55919,autodial,0.0,1030.12,1,1030.12,4
55917,autodial,0.0,780.08,1,780.08,4
55910,autodial,0.0,690.52,1,690.52,4
55907,autodial,0.0,707.39,1,707.39,4
58308,autodial,0.0,833.9,6,833.9,6
55904,autodial,0.0,1309.79,1,1309.79,4
55894,autodial,0.0,871.64,1,871.64,4
55893,autodial,0.0,1115.96,6,1115.96,4
55892,autodial,0.0,967.86,1,967.86,4
55885,autodial,0.0,1211.24,1,1211.24,4
55880,autodial,0.0,1058.42,1,1058.42,4
55879,autodial,0.0,1376.98,1,1376.98,3
55878,autodial,0.0,667.88,1,667.88,3
55876,autodial,0.0,1488.3,6,1488.3,4
55905,autodial,0.0,520.72,1,520.72,4
56139,autodial,0.0,622.6,1,622.6,4
56138,autodial,0.0,656.56,1,656.56,4
56137,autodial,0.0,1360.8,6,1360.8,3
56133,autodial,0.0,1253.2,1,1253.2,4
56094,autodial,0.0,684.86,1,684.86,2
56042,autodial,0.0,1070.98,2,1070.98,2
55974,autodial,0.0,701.84,6,701.84,4
55970,autodial,0.0,849.0,1,849.0,3
55969,autodial,0.0,962.2,1,962.2,4
55935,autodial,0.0,882.96,1,882.96,4
55960,autodial,0.0,696.18,1,696.18,4
55959,autodial,0.0,1238.14,1,1238.14,4
55956,autodial,0.0,574.3,1,574.3,4
55953,autodial,0.0,1022.38,1,1022.38,4
55946,autodial,0.0,712.72,1,712.72,4
55944,autodial,0.0,565.99,1,565.99,4
55941,autodial,0.0,1132.0,1,1132.0,4
55940,autodial,0.0,554.68,1,554.68,4
55936,autodial,0.0,907.63,1,907.63,4
55968,autodial,0.0,928.05,1,928.05,4
55812,autodial,0.0,967.86,1,967.86,4
55809,autodial,0.0,752.78,6,752.78,4
55806,autodial,0.0,588.64,1,588.64,4
55804,autodial,0.0,588.64,1,588.64,4
55802,autodial,0.0,724.48,1,724.48,4
55799,autodial,0.0,509.4,1,509.4,4
55798,autodial,0.0,1081.46,6,1081.46,4
55797,autodial,0.0,1028.3,6,1028.3,4
55874,autodial,0.0,967.86,1,967.86,4
55794,autodial,0.0,775.42,1,775.42,4
55791,autodial,0.0,1278.8,6,1278.8,4
55786,autodial,0.0,645.24,1,645.24,4
55785,autodial,0.0,696.18,6,696.18,3
55784,autodial,0.0,1067.12,1,1067.12,4
55783,autodial,0.0,603.9,1,603.9,4
55782,autodial,0.0,775.42,1,775.42,4
55779,autodial,0.0,622.6,1,622.6,4
55772,autodial,0.0,552.04,1,552.04,4
55795,autodial,0.0,741.46,1,741.46,4
55868,autodial,0.0,588.64,1,588.64,4
55866,autodial,0.0,1058.3,1,1058.3,4
55864,autodial,0.0,882.96,1,882.96,4
55863,autodial,0.0,1360.8,6,1360.8,3
55857,autodial,0.0,724.48,1,724.48,4
55853,autodial,0.0,1075.4,1,1075.4,4
55850,autodial,0.0,1086.72,1,1086.72,4
55847,autodial,0.0,1095.98,6,1095.98,4
55843,autodial,0.0,699.32,1,699.32,4
55814,autodial,0.0,662.22,1,662.22,4
55838,autodial,0.0,577.32,1,577.32,4
55834,autodial,0.0,1052.73,1,1052.73,4
55831,autodial,0.0,557.0,1,557.0,4
55829,autodial,0.0,607.13,1,607.13,4
55827,autodial,0.0,701.84,1,701.84,4
55824,autodial,0.0,769.76,1,769.76,4
55818,autodial,0.0,973.52,1,973.52,4
55816,autodial,0.0,1341.42,1,1341.42,4
55815,autodial,0.0,952.47,1,952.47,4
55840,autodial,0.0,1041.44,1,1041.44,4
57593,autodial,0.0,996.16,6,996.16,4
57592,autodial,0.0,554.68,1,554.68,4
57591,autodial,0.0,849.0,1,849.0,4
57590,autodial,0.0,914.33,1,914.33,4
57586,autodial,0.0,588.64,1,588.64,4
57584,autodial,0.0,1132.0,6,1132.0,4
57582,autodial,0.0,679.2,6,679.2,4
57571,autodial,0.0,718.82,1,718.82,4
56140,autodial,0.0,1103.7,1,1103.7,4
57565,autodial,0.0,1024.46,1,1024.46,4
57555,autodial,0.0,650.9,1,650.9,4
57535,autodial,0.0,696.18,6,696.18,4
57528,autodial,0.0,796.51,1,796.51,4
57527,autodial,0.0,566.0,1,566.0,4
57522,autodial,0.0,996.16,1,996.16,4
57521,autodial,0.0,503.74,1,503.74,4
57520,autodial,0.0,650.9,1,650.9,4
57519,autodial,0.0,588.64,6,588.64,4
57570,autodial,0.0,735.8,1,735.8,4
58206,autodial,0.0,1098.04,5,1098.04,5
58168,autodial,0.0,532.32,3,532.32,4
58040,autodial,0.0,530.64,1,530.64,2
57924,autodial,0.0,747.12,3,747.12,5
57887,autodial,0.0,1392.36,5,1392.36,6
57802,autodial,0.0,1228.22,5,1228.22,2
57788,autodial,0.0,1463.78,3,1463.78,6
57728,autodial,0.0,599.96,1,599.96,5
57726,autodial,0.0,532.04,1,532.04,6
57596,autodial,0.0,849.0,1,849.0,4
57680,autodial,0.0,871.64,1,871.64,3
57666,autodial,0.0,718.82,1,718.82,2
57626,autodial,0.0,1385.66,6,1385.66,4
57621,autodial,0.0,537.7,1,537.7,4
57620,autodial,0.0,622.6,1,622.6,4
57611,autodial,0.0,909.63,1,909.63,4
57602,autodial,0.0,1360.8,6,1360.8,4
57601,autodial,0.0,667.88,1,667.88,4
57599,autodial,0.0,894.28,1,894.28,4
57694,autodial,0.0,585.94,1,585.94,6
56682,autodial,0.0,1347.08,1,1347.08,5
56631,autodial,0.0,1382.86,6,1382.86,5
56594,autodial,0.0,1414.9,1,1414.9,6
56569,autodial,0.0,618.23,1,618.23,5
56550,autodial,0.0,826.36,6,826.36,4
56505,autodial,0.0,560.34,1,560.34,6
56497,autodial,0.0,973.52,6,973.52,5
56487,autodial,0.0,825.3,6,825.3,2
57513,autodial,0.0,521.44,1,521.44,4
56427,autodial,0.0,851.16,6,851.16,3
56373,autodial,0.0,956.54,2,956.54,5
56207,autodial,0.0,529.15,1,529.15,6
56183,autodial,0.0,1413.45,6,1413.45,4
56181,autodial,0.0,654.83,1,654.83,4
56174,autodial,0.0,609.93,1,609.93,4
56169,autodial,0.0,1007.48,1,1007.48,4
56165,autodial,0.0,588.64,1,588.64,4
56159,autodial,0.0,696.18,1,696.18,4
56485,autodial,0.0,650.9,1,650.9,5
57511,autodial,0.0,701.84,1,701.84,4
57510,autodial,0.0,566.0,1,566.0,4
57506,autodial,0.0,622.6,1,622.6,4
57504,autodial,0.0,622.6,1,622.6,4
57485,autodial,0.0,781.7,5,781.7,3
57472,autodial,0.0,1494.24,3,1494.24,2
57471,autodial,0.0,1013.14,3,1013.14,4
57468,autodial,0.0,616.94,3,616.94,4
57413,autodial,0.0,1154.64,5,1154.64,2
56716,autodial,0.0,718.82,1,718.82,2
57239,autodial,0.0,664.5,5,664.5,3
57221,autodial,0.0,780.53,3,780.53,4
57156,autodial,0.0,1035.78,3,1035.78,5
57013,autodial,0.0,1148.98,3,1148.98,4
56957,autodial,0.0,1250.55,3,1250.55,5
56821,autodial,0.0,1347.08,3,1347.08,5
56804,autodial,0.0,912.68,5,912.68,2
56758,autodial,0.0,849.0,5,849.0,2
56753,autodial,0.0,1471.6,3,1471.6,2
57281,autodial,0.0,758.44,3,758.44,4
67752,autodial,0.0,667.88,1,667.88,6
67741,autodial,0.0,1131.0,1,1131.0,6
67659,autodial,0.0,759.05,1,759.05,3
67610,autodial,0.0,606.42,1,606.42,2
67597,autodial,0.0,566.0,1,566.0,3
67593,autodial,0.0,735.8,1,735.8,3
67505,autodial,0.0,832.02,6,832.02,4
67503,autodial,0.0,566.0,1,566.0,4
62195,autodial,0.0,628.26,1,628.26,4
67490,autodial,0.0,843.34,1,843.34,4
67480,autodial,0.0,628.26,1,628.26,4
67475,autodial,0.0,633.92,1,633.92,4
67473,autodial,0.0,667.88,1,667.88,4
67467,autodial,0.0,826.36,1,826.36,4
67461,autodial,0.0,1233.88,1,1233.88,4
67460,autodial,0.0,724.48,1,724.48,4
67459,autodial,0.0,543.9,1,543.9,4
67457,autodial,0.0,566.0,1,566.0,4
67501,autodial,0.0,679.2,6,679.2,4
68186,autodial,0.0,1146.44,1,1146.44,4
68182,autodial,0.0,1199.92,1,1199.92,4
68114,autodial,0.0,1161.04,6,1161.04,4
68095,autodial,0.0,1290.48,6,1290.48,6
68060,autodial,0.0,588.64,1,588.64,6
68058,autodial,0.0,701.84,1,701.84,6
68043,autodial,0.0,1318.78,6,1318.78,5
68033,autodial,0.0,849.0,1,849.0,6
68025,autodial,0.0,956.54,1,956.54,5
67828,autodial,0.0,582.43,1,582.43,4
67988,autodial,0.0,566.0,1,566.0,6
67971,autodial,0.0,566.0,1,566.0,2
67960,autodial,0.0,849.0,1,849.0,2
67957,autodial,0.0,560.34,1,560.34,5
67954,autodial,0.0,667.88,1,667.88,2
67884,autodial,0.0,1341.42,1,1341.42,6
67870,autodial,0.0,566.0,1,566.0,2
67853,autodial,0.0,735.8,1,735.8,2
67834,autodial,0.0,1177.28,1,1177.28,2
68021,autodial,0.0,566.0,1,566.0,4
66932,autodial,0.0,877.3,6,877.3,4
66930,autodial,0.0,962.2,1,962.2,5
66869,autodial,0.0,679.2,1,679.2,4
66844,autodial,0.0,634.31,1,634.31,3
66806,autodial,0.0,1076.28,1,1076.28,6
66712,autodial,0.0,561.5,1,561.5,2
66711,autodial,0.0,560.34,1,560.34,4
66705,autodial,0.0,1086.72,1,1086.72,4
67449,autodial,0.0,867.23,1,867.23,4
66598,autodial,0.0,566.0,1,566.0,4
66466,autodial,0.0,622.6,1,622.6,4
66449,autodial,0.0,947.22,6,947.22,4
66430,autodial,0.0,679.2,6,679.2,5
66411,autodial,0.0,684.86,6,684.86,6
66370,autodial,0.0,622.6,1,622.6,4
66358,autodial,0.0,541.92,1,541.92,2
66331,autodial,0.0,543.36,1,543.36,3
66315,autodial,0.0,577.32,6,577.32,4
66624,autodial,0.0,1041.44,1,1041.44,4
67448,autodial,0.0,1155.2,2,1155.2,4
67447,autodial,0.0,588.64,1,588.64,4
67442,autodial,0.0,616.94,1,616.94,4
67438,autodial,0.0,633.92,1,633.92,4
67437,autodial,0.0,566.0,1,566.0,4
67435,autodial,0.0,1313.91,1,1313.91,4
67434,autodial,0.0,962.2,1,962.2,4
67433,autodial,0.0,588.64,6,588.64,4
67426,autodial,0.0,781.08,1,781.08,4
66961,autodial,0.0,588.64,1,588.64,3
67418,autodial,0.0,639.58,1,639.58,4
67416,autodial,0.0,1024.46,1,1024.46,4
67318,autodial,0.0,618.53,1,618.53,4
67317,autodial,0.0,1013.47,1,1013.47,6
67251,autodial,0.0,1175.23,6,1175.23,4
67082,autodial,0.0,664.55,1,664.55,3
67070,autodial,0.0,826.36,1,826.36,4
67012,autodial,0.0,526.93,6,526.93,3
66983,autodial,0.0,1480.97,6,1480.97,4
67423,autodial,0.0,1098.04,1,1098.04,4
68581,autodial,0.0,905.6,6,905.6,3
68511,autodial,0.0,775.42,1,775.42,4
68509,autodial,0.0,601.12,1,601.12,4
68508,autodial,0.0,543.36,1,543.36,4
68501,autodial,0.0,852.48,1,852.48,4
68496,autodial,0.0,984.84,1,984.84,4
68491,autodial,0.0,970.27,1,970.27,4
68487,autodial,0.0,1108.79,1,1108.79,4
68188,autodial,0.0,696.18,1,696.18,4
68485,autodial,0.0,945.22,1,945.22,4
68483,autodial,0.0,588.64,6,588.64,4
68480,autodial,0.0,611.28,1,611.28,4
68473,autodial,0.0,1364.06,1,1364.06,4
68470,autodial,0.0,1494.24,1,1494.24,4
68464,autodial,0.0,1459.9,6,1459.9,3
68462,autodial,0.0,588.64,1,588.64,4
68459,autodial,0.0,1319.82,6,1319.82,4
68446,autodial,0.0,633.92,1,633.92,4
68486,autodial,0.0,727.53,1,727.53,4
68971,autodial,0.0,616.94,1,616.94,3
68940,autodial,0.0,554.68,1,554.68,3
68922,autodial,0.0,620.71,6,620.71,6
68908,autodial,0.0,724.06,1,724.06,3
68891,autodial,0.0,916.92,1,916.92,5
68889,autodial,0.0,515.06,1,515.06,5
68851,autodial,0.0,1318.78,1,1318.78,4
68844,autodial,0.0,566.0,6,566.0,5
68825,autodial,0.0,928.24,1,928.24,6
68610,autodial,0.0,604.64,1,604.64,3
68816,autodial,0.0,735.8,6,735.8,4
68815,autodial,0.0,769.76,1,769.76,4
68726,autodial,0.0,509.4,1,509.4,4
68722,autodial,0.0,746.83,6,746.83,4
68720,autodial,0.0,650.9,1,650.9,4
68709,autodial,0.0,568.0,1,568.0,5
68705,autodial,0.0,684.19,5,684.19,5
68635,autodial,0.0,1323.79,2,1323.79,2
68613,autodial,0.0,1152.35,1,1152.35,2
68817,autodial,0.0,1098.04,6,1098.04,4
68256,autodial,0.0,677.6,1,677.6,4
68254,autodial,0.0,503.74,1,503.74,4
68242,autodial,0.0,1222.56,1,1222.56,4
68236,autodial,0.0,673.54,1,673.54,4
68229,autodial,0.0,735.8,1,735.8,4
68227,autodial,0.0,769.76,1,769.76,4
68226,autodial,0.0,1318.78,1,1318.78,4
68224,autodial,0.0,1400.21,1,1400.21,4
68444,autodial,0.0,509.4,1,509.4,4
68216,autodial,0.0,679.2,1,679.2,4
68215,autodial,0.0,707.5,1,707.5,4
68214,autodial,0.0,1459.9,6,1459.9,4
68210,autodial,0.0,588.64,1,588.64,4
68207,autodial,0.0,1478.95,6,1478.95,4
68198,autodial,0.0,520.72,1,520.72,4
68196,autodial,0.0,622.6,1,622.6,4
68194,autodial,0.0,566.0,1,566.0,4
68191,autodial,0.0,628.26,6,628.26,4
68222,autodial,0.0,588.64,1,588.64,4
68442,autodial,0.0,1360.8,6,1360.8,3
68441,autodial,0.0,728.52,6,728.52,4
68438,autodial,0.0,694.02,1,694.02,4
68437,autodial,0.0,796.17,6,796.17,4
68433,autodial,0.0,803.72,1,803.72,4
68426,autodial,0.0,849.0,1,849.0,4
68424,autodial,0.0,916.92,1,916.92,4
68410,autodial,0.0,1007.48,1,1007.48,6
68371,autodial,0.0,616.94,1,616.94,3
68257,autodial,0.0,1154.64,1,1154.64,4
68323,autodial,0.0,679.2,1,679.2,5
68294,autodial,0.0,684.86,1,684.86,2
68293,autodial,0.0,663.86,6,663.86,3
68287,autodial,0.0,626.11,1,626.11,2
68272,autodial,0.0,735.8,6,735.8,4
68265,autodial,0.0,509.4,1,509.4,2
68264,autodial,0.0,594.3,1,594.3,4
68263,autodial,0.0,667.88,1,667.88,4
68260,autodial,0.0,967.86,1,967.86,4
68357,autodial,0.0,798.06,6,798.06,6
63185,autodial,0.0,696.18,1,696.18,4
63179,autodial,0.0,588.64,1,588.64,4
63169,autodial,0.0,1471.6,6,1471.6,4
63162,autodial,0.0,605.62,1,605.62,4
63153,autodial,0.0,837.68,1,837.68,4
63152,autodial,0.0,1273.5,1,1273.5,4
63147,autodial,0.0,503.74,6,503.74,4
63141,autodial,0.0,588.64,1,588.64,4
66281,autodial,0.0,730.14,6,730.14,2
63130,autodial,0.0,588.64,1,588.64,4
63126,autodial,0.0,588.64,1,588.64,4
63125,autodial,0.0,1364.06,1,1364.06,2
63121,autodial,0.0,1284.82,1,1284.82,4
63101,autodial,0.0,633.92,1,633.92,2
63099,autodial,0.0,1358.4,1,1358.4,4
63095,autodial,0.0,594.3,1,594.3,4
63091,autodial,0.0,554.68,1,554.68,4
63087,autodial,0.0,735.8,1,735.8,4
63135,autodial,0.0,588.64,6,588.64,4
